time,x,y,theta
12.74,0.982212901,-0.068161793,-0.173053811
12.75,0.984224916,-0.06846375,-0.17353094
12.76,0.986131668,-0.068888694,-0.174040096
12.77,0.990354061,-0.069812544,-0.174483174
12.78,0.992127836,-0.070232913,-0.174943913
12.79,0.994017303,-0.070793085,-0.175382351
12.8,0.996163905,-0.071266636,-0.175794715
12.81,0.99822247,-0.0716241,-0.176243814
12.82,1.001803517,-0.072265439,-0.176686566
12.83,1.003752112,-0.072581217,-0.177068115
12.84,1.005836606,-0.072866671,-0.177445805
12.85,1.007630587,-0.073127724,-0.177910067
12.86,1.009639263,-0.073361166,-0.178348786
12.87,1.013722897,-0.073844932,-0.178756814
12.88,1.015818834,-0.073969536,-0.179099269
12.89,1.017898679,-0.074167512,-0.179399688
12.9,1.019909978,-0.074662,-0.179649651
12.91,1.021942735,-0.07496839,-0.179962522
12.92,1.025751114,-0.075443938,-0.180255536
12.93,1.027546644,-0.075918391,-0.180590846
12.94,1.029539824,-0.076444656,-0.180924323
12.95,1.03169179,-0.076826945,-0.181193793
12.96,1.033677459,-0.077149183,-0.181443411
12.97,1.037368655,-0.078115933,-0.181735004
12.98,1.039359689,-0.078519464,-0.182006881
12.99,1.041327357,-0.078779161,-0.182398169
13,1.043216228,-0.079033479,-0.182864693
13.01,1.04499495,-0.079398975,-0.183261957
13.02,1.049014211,-0.079852685,-0.183648257
13.03,1.050895929,-0.080040179,-0.184049621
13.04,1.05276072,-0.080255665,-0.184480784
13.05,1.054726958,-0.080379814,-0.184899856
13.06,1.056821942,-0.080497503,-0.185279561
13.07,1.060621142,-0.080788583,-0.185714757
13.08,1.062579632,-0.081056006,-0.186250757
13.09,1.064659238,-0.08138644,-0.186701106
13.1,1.066835761,-0.081778832,-0.187047275
13.11,1.06892097,-0.082205541,-0.187357855
13.12,1.072627068,-0.083002478,-0.187795442
13.13,1.074452996,-0.083458893,-0.188220769
13.14,1.076360822,-0.08394292,-0.188675883
13.15,1.078318715,-0.084415063,-0.189204492
13.16,1.080289483,-0.084861629,-0.189753229
13.17,1.083852887,-0.085445859,-0.190327148
13.18,1.085915208,-0.085694879,-0.19085315
13.19,1.088089943,-0.085871749,-0.191387201
13.2,1.090158224,-0.086096033,-0.191981912
13.21,1.092317343,-0.086321428,-0.192597701
13.22,1.096620321,-0.086635277,-0.193077618
13.23,1.098662257,-0.086875454,-0.193508045
13.24,1.100652814,-0.087182574,-0.193938337
13.25,1.102535129,-0.087557428,-0.194348749
13.26,1.104421258,-0.087932415,-0.194815102
13.27,1.108015418,-0.088773824,-0.195302112
13.28,1.109871745,-0.089304082,-0.195749775
13.29,1.111881495,-0.08981733,-0.196199403
13.3,1.114055634,-0.090177089,-0.196690957
13.31,1.116050482,-0.09054935,-0.197214456
13.32,1.119686961,-0.091242291,-0.197684232
13.33,1.121778011,-0.091494411,-0.198179763
13.34,1.124033689,-0.091741212,-0.198650365
13.35,1.12588346,-0.092015959,-0.199081169
13.36,1.127647758,-0.092328429,-0.199429515
13.37,1.131498456,-0.09279418,-0.199772862
13.38,1.133258104,-0.093094945,-0.200132946
13.39,1.134904742,-0.093533672,-0.200523147
13.4,1.136772633,-0.09398903,-0.200841053
13.41,1.138810992,-0.094403096,-0.201142879
13.42,1.14250946,-0.094976448,-0.201477657
13.43,1.144469738,-0.095382728,-0.201860292
13.44,1.146730661,-0.095819049,-0.202282347
13.45,1.148936749,-0.096086897,-0.202723745
13.46,1.150920033,-0.096146703,-0.203223603
13.47,1.154585361,-0.096760713,-0.203631842
13.48,1.15658474,-0.097154982,-0.204037891
13.49,1.158440471,-0.097440965,-0.204439545
13.5,1.160088539,-0.09772069,-0.204877158
13.51,1.161921263,-0.098126732,-0.205301681
13.52,1.165582776,-0.098976627,-0.20571207
13.53,1.167354822,-0.099366181,-0.206128601
13.54,1.16935873,-0.099809334,-0.206491958
13.55,1.171410322,-0.100294203,-0.206864408
13.56,1.173479676,-0.100689054,-0.207266993
13.57,1.178103924,-0.101350889,-0.207809728
13.58,1.180300236,-0.101802185,-0.208354284
13.59,1.181988835,-0.102256924,-0.208857426
13.6,1.183284402,-0.102538034,-0.209347006
13.61,1.183910131,-0.102718085,-0.209856758
13.62,1.182658195,-0.102794781,-0.210234566
13.63,1.18140614,-0.102698736,-0.210475115
13.64,1.179456472,-0.102430895,-0.210711963
13.65,1.177622318,-0.102028109,-0.210879246
13.66,1.175634503,-0.101621717,-0.21103932
13.67,1.172628999,-0.100672223,-0.211128923
13.68,1.172133684,-0.100312352,-0.211221563
13.69,1.172139049,-0.100193955,-0.211318573
13.7,1.172412157,-0.100125305,-0.211375013
13.71,1.173044562,-0.099966347,-0.211341584
13.72,1.175188422,-0.099902652,-0.211238795
13.73,1.176429868,-0.100074485,-0.211145306
13.74,1.177528381,-0.100358598,-0.21105598
13.75,1.178473473,-0.100592948,-0.2110192
13.76,1.179174781,-0.100777075,-0.210961112
13.77,1.17914629,-0.101487517,-0.210848201
13.78,1.178701997,-0.101765722,-0.210715764
13.79,1.178392291,-0.101799026,-0.210540004
13.8,1.178045273,-0.101924904,-0.210413529
13.81,1.177329898,-0.102192432,-0.210380177
13.82,1.176175475,-0.101900756,-0.210503271
13.83,1.175966859,-0.101586461,-0.210648906
13.84,1.175615072,-0.101530746,-0.210767633
13.85,1.17537117,-0.101381809,-0.210846685
13.86,1.175346136,-0.10107699,-0.210870619
13.87,1.175841093,-0.100391828,-0.21082124
13.88,1.17611599,-0.100415334,-0.210758901
13.89,1.176180482,-0.100560859,-0.210614896
13.9,1.176534772,-0.100477092,-0.210443947
13.91,1.176949024,-0.100322366,-0.210343704
13.92,1.177226186,-0.100756139,-0.210393045
13.93,1.177366018,-0.10098666,-0.210496155
13.94,1.177348375,-0.101138249,-0.210562333
13.95,1.177223086,-0.101334065,-0.21060312
13.96,1.177050233,-0.101555482,-0.210624842
13.97,1.176925659,-0.101847455,-0.210687275
13.98,1.176721215,-0.101767704,-0.210747899
13.99,1.176630378,-0.101669587,-0.210870175
14,1.176626325,-0.101627246,-0.210998368
14.01,1.176615357,-0.10158404,-0.211006286
14.02,1.176554322,-0.101185441,-0.210961473
14.03,1.176627278,-0.100900941,-0.210918393
14.04,1.176718712,-0.100845769,-0.21093638
14.05,1.176967502,-0.100941502,-0.211089084
14.06,1.176842213,-0.10098663,-0.211124269
14.07,1.176897049,-0.10081213,-0.211178461
14.08,1.177010655,-0.100909732,-0.211341347
14.09,1.177141666,-0.101116009,-0.211553417
14.1,1.1771878,-0.101139754,-0.211743769
14.11,1.177006483,-0.101134904,-0.211946091
14.12,1.176901579,-0.101548001,-0.212059402
14.13,1.17700541,-0.101711243,-0.212115851
14.14,1.176935434,-0.101716191,-0.21215739
14.15,1.176695824,-0.101683006,-0.212084318
14.16,1.17666769,-0.101641037,-0.212149786
14.17,1.176954746,-0.101536013,-0.212206945
14.18,1.176873684,-0.101444095,-0.212157748
14.19,1.176818848,-0.101348788,-0.212105612
14.2,1.17705524,-0.101311617,-0.212142919
14.21,1.177177787,-0.101194032,-0.212168511
14.22,1.176891685,-0.1009968,-0.212186977
14.23,1.176944256,-0.100941248,-0.212252699
14.24,1.177055955,-0.101024345,-0.212291983
14.25,1.17710197,-0.101068564,-0.212311993
14.26,1.176909089,-0.101183593,-0.212378996
14.27,1.17679739,-0.101339579,-0.212387049
14.28,1.176901579,-0.101398848,-0.212350228
14.29,1.176884055,-0.101452567,-0.212327111
14.3,1.176775694,-0.101534776,-0.212261306
14.31,1.176800966,-0.101563692,-0.212242552
14.32,1.176992655,-0.101511858,-0.212208352
14.33,1.176947594,-0.101525351,-0.212155103
14.34,1.176939368,-0.101481512,-0.2121103
14.35,1.176991463,-0.101394638,-0.212083571
14.36,1.177109718,-0.101333134,-0.21210321
14.37,1.176768422,-0.101277918,-0.211990456
14.38,1.176807761,-0.101224378,-0.211980066
14.39,1.176857829,-0.101173863,-0.211971714
14.4,1.176896334,-0.10114041,-0.21198977
14.41,1.1768471,-0.101174511,-0.211997725
14.42,1.176902533,-0.10123308,-0.212084749
14.43,1.176906943,-0.10134007,-0.212133274
14.44,1.176860332,-0.10142073,-0.212131748
14.45,1.176900744,-0.101402976,-0.212107299
14.46,1.176998615,-0.101412766,-0.212069113
14.47,1.1768893,-0.101529889,-0.212194901
14.48,1.176957965,-0.101489909,-0.212248027
14.49,1.177095413,-0.101462692,-0.212323408
14.5,1.17701304,-0.101374298,-0.21234117
14.51,1.176880836,-0.101351298,-0.212343082
14.52,1.177037239,-0.101327434,-0.21232136
14.53,1.176816463,-0.101349972,-0.212154463
14.54,1.176642179,-0.10136497,-0.212035559
14.55,1.176742435,-0.101284154,-0.212010888
14.56,1.176891208,-0.101219654,-0.211992342
14.57,1.176898956,-0.101238266,-0.211966427
14.58,1.176807523,-0.101267539,-0.211963407
14.59,1.176897645,-0.101234131,-0.211914363
14.6,1.176947355,-0.101315469,-0.211884369
14.61,1.176892281,-0.101399757,-0.211880085
14.62,1.177001357,-0.101327702,-0.211894795
14.63,1.176972508,-0.101365559,-0.212057589
14.64,1.176939726,-0.101444319,-0.212192209
14.65,1.176962256,-0.10142947,-0.212236155
14.66,1.177036285,-0.101310253,-0.212267229
14.67,1.176839352,-0.101364151,-0.212303479
14.68,1.176935911,-0.101457492,-0.212327606
14.69,1.176936865,-0.101355918,-0.212336406
14.7,1.176847696,-0.101113699,-0.21230579
14.71,1.1767627,-0.101219244,-0.212307881
14.72,1.176951885,-0.101353474,-0.212267887
14.73,1.17690146,-0.101193197,-0.212210164
14.74,1.176787972,-0.101133808,-0.212183365
14.75,1.176878691,-0.101280421,-0.212188018
14.76,1.176940203,-0.101314865,-0.212113462
14.77,1.176753521,-0.100976288,-0.211939142
14.78,1.176719189,-0.101063319,-0.211770969
14.79,1.176822901,-0.101227053,-0.211666728
14.8,1.176842451,-0.101334505,-0.211608884
14.81,1.176856518,-0.101243183,-0.211495729
14.82,1.176740408,-0.101243466,-0.211365942
14.83,1.176781058,-0.101300403,-0.211292676
14.84,1.176813364,-0.101214141,-0.211204136
14.85,1.176861167,-0.101107948,-0.211095807
14.86,1.176719785,-0.101113796,-0.211012786
14.87,1.176770329,-0.101172842,-0.21105587
14.88,1.1768502,-0.101094328,-0.211111107
14.89,1.17681253,-0.101106025,-0.21107352
14.9,1.176794052,-0.101153158,-0.211030825
14.91,1.1768049,-0.101139791,-0.211019106
14.92,1.17678535,-0.101190954,-0.211026849
14.93,1.17678535,-0.101302139,-0.210997177
14.94,1.176856399,-0.101308033,-0.210994122
14.95,1.176837802,-0.10122291,-0.211011238
14.96,1.176766038,-0.101167902,-0.211020547
14.97,1.176827073,-0.101284787,-0.211011464
14.98,1.176847935,-0.101250626,-0.210993153
14.99,1.176776528,-0.101182446,-0.211033792
15,1.17676425,-0.101183005,-0.211074236
15.01,1.176805019,-0.101165414,-0.211076903
15.02,1.176774263,-0.101164326,-0.211063383
15.03,1.176662445,-0.101159476,-0.210999933
15.04,1.176795244,-0.101081058,-0.210967161
15.05,1.176871419,-0.10113173,-0.210940327
15.06,1.176764727,-0.101227902,-0.210936971
15.07,1.176779389,-0.101133063,-0.210960697
15.08,1.176884055,-0.101040877,-0.211018744
15.09,1.17687273,-0.101089098,-0.211049084
15.1,1.176732302,-0.101222262,-0.211023375
15.11,1.176762819,-0.101198912,-0.211035022
15.12,1.176832199,-0.101149507,-0.21106424
15.13,1.176745653,-0.101301886,-0.211125804
15.14,1.176800609,-0.101337329,-0.2111506
15.15,1.1769135,-0.101139665,-0.211193775
15.16,1.176766992,-0.10101147,-0.211205876
15.17,1.17678082,-0.101303905,-0.211172743
15.18,1.176924467,-0.101317458,-0.211118099
15.19,1.176862359,-0.101167291,-0.211087742
15.2,1.17672658,-0.101054139,-0.211102826
15.21,1.176714778,-0.101120964,-0.211087771
15.22,1.176910996,-0.101268224,-0.211064665
15.23,1.176814079,-0.101183116,-0.211095639
15.24,1.176777482,-0.101137698,-0.211082797
15.25,1.176776171,-0.10118337,-0.21102231
15.26,1.176822901,-0.101198271,-0.210977757
15.27,1.176806927,-0.101032421,-0.211021578
15.28,1.176763773,-0.100966528,-0.211025587
15.29,1.176796079,-0.101065621,-0.210984726
15.3,1.176840067,-0.101206921,-0.210964035
15.31,1.176843405,-0.10125073,-0.210985471
15.32,1.17675066,-0.100984,-0.2110069
15.33,1.176808476,-0.101028711,-0.211008632
15.34,1.176909804,-0.10115841,-0.211055476
15.35,1.176939487,-0.101207964,-0.211158157
15.36,1.176866293,-0.1012071,-0.211272741
15.37,1.176882267,-0.101154983,-0.211316903
15.38,1.176928997,-0.101164848,-0.211386919
15.39,1.176897287,-0.101187207,-0.211508143
15.4,1.176851034,-0.101230368,-0.211623898
15.41,1.176839113,-0.101202957,-0.211715363
15.42,1.17691946,-0.101247668,-0.211783027
15.43,1.176928282,-0.101368479,-0.211867924
15.44,1.176920772,-0.101378582,-0.211920907
15.45,1.176923752,-0.101193197,-0.211901114
15.46,1.176862359,-0.101075254,-0.211874748
15.47,1.176910162,-0.101175472,-0.211865272
15.48,1.176857829,-0.101152591,-0.2118473
15.49,1.176843286,-0.101059571,-0.211820324
15.5,1.176888347,-0.10100086,-0.211769749
15.51,1.176909447,-0.101088509,-0.211721304
15.52,1.176848769,-0.101180501,-0.211711454
15.53,1.17690289,-0.101075418,-0.211658602
15.54,1.176854491,-0.101078652,-0.211617612
15.55,1.176860809,-0.101001516,-0.211634263
15.56,1.176805973,-0.101074852,-0.211655947
15.57,1.17686522,-0.100995012,-0.211628418
15.58,1.176869869,-0.101085648,-0.211617376
15.59,1.176815271,-0.101267822,-0.211642831
15.6,1.176936626,-0.101130314,-0.211700086
15.61,1.176874757,-0.100965798,-0.211697075
15.62,1.176841259,-0.10100434,-0.211646515
15.63,1.176896572,-0.101116255,-0.21165898
15.64,1.176935673,-0.101050563,-0.211665803
15.65,1.176946759,-0.101033628,-0.211764658
15.66,1.176882505,-0.101172835,-0.211759068
15.67,1.176897645,-0.101281285,-0.211838739
15.68,1.176894903,-0.101307951,-0.211897131
15.69,1.176885605,-0.10132765,-0.211908201
15.7,1.176924944,-0.101304568,-0.211883377
15.71,1.176855087,-0.101292282,-0.211927998
15.72,1.176930428,-0.101383068,-0.212043283
15.73,1.176956058,-0.101365775,-0.21213578
15.74,1.176909685,-0.10129337,-0.212224422
15.75,1.176896572,-0.101291373,-0.212199965
15.76,1.176902413,-0.101305813,-0.21224431
15.77,1.176880598,-0.101264291,-0.212224656
15.78,1.176882505,-0.101298191,-0.21220768
15.79,1.176950336,-0.101347208,-0.212225334
15.8,1.176911473,-0.101264738,-0.212246806
15.81,1.176852703,-0.101202011,-0.212251742
15.82,1.176941991,-0.101396903,-0.212213402
15.83,1.176986337,-0.101412311,-0.212176215
15.84,1.176988244,-0.101333037,-0.212215618
15.85,1.176906705,-0.101282313,-0.212225671
15.86,1.17690599,-0.101288415,-0.212237201
15.87,1.176924467,-0.101368204,-0.212245428
15.88,1.176882148,-0.101257287,-0.212262683
15.89,1.176842809,-0.101224974,-0.212252652
15.9,1.176920533,-0.101311743,-0.212250915
15.91,1.176923156,-0.101359554,-0.212256235
15.92,1.176901102,-0.101252638,-0.21225044
15.93,1.176888347,-0.101265542,-0.212237403
15.94,1.176929116,-0.101315364,-0.212154012
15.95,1.176940203,-0.101384439,-0.212093519
15.96,1.176936626,-0.101324275,-0.212076281
15.97,1.176859379,-0.10130395,-0.212062519
15.98,1.176872611,-0.101312667,-0.212050862
15.99,1.177025676,-0.101375632,-0.212112625
16,1.176994324,-0.101342961,-0.212184467
16.01,1.176856518,-0.10130208,-0.212193907
16.02,1.176898122,-0.101324446,-0.212170917
16.03,1.176977038,-0.101272672,-0.212154116
16.04,1.176872015,-0.101268589,-0.212164094
16.05,1.176841974,-0.101260543,-0.212180491
16.06,1.176857591,-0.101259246,-0.212162956
16.07,1.177012205,-0.101359539,-0.212230199
16.08,1.1769135,-0.101343907,-0.212270376
16.09,1.176980734,-0.101359397,-0.212308736
16.1,1.176990509,-0.101366811,-0.21226951
16.11,1.176873088,-0.101392291,-0.212172224
16.12,1.176905394,-0.101376899,-0.212233246
16.13,1.176912665,-0.101358414,-0.21225601
16.14,1.176955342,-0.101318322,-0.212224952
16.15,1.176894784,-0.101258628,-0.212200345
16.16,1.17693913,-0.101284862,-0.212277325
16.17,1.176908851,-0.101400673,-0.212242867
16.18,1.177073717,-0.101331383,-0.212251495
16.19,1.176944494,-0.101277404,-0.212196257
16.2,1.176870584,-0.101235472,-0.212196786
16.21,1.176810861,-0.101314291,-0.212272144
16.22,1.176940799,-0.101329438,-0.21224046
16.23,1.176917553,-0.101259552,-0.212232516
16.24,1.176880002,-0.101290695,-0.212268585
16.25,1.176878929,-0.101339787,-0.212286991
16.26,1.176910758,-0.101337403,-0.212243251
16.27,1.176892638,-0.101302192,-0.212227373
16.28,1.176890135,-0.101311587,-0.212196237
16.29,1.176912546,-0.101256505,-0.212159058
16.3,1.176922321,-0.101276003,-0.212111669
16.31,1.17688024,-0.101359673,-0.212104369
16.32,1.176962018,-0.10131254,-0.212163296
16.33,1.176896214,-0.101318888,-0.212204249
16.34,1.17691052,-0.101334512,-0.212209683
16.35,1.17694509,-0.101314537,-0.212191932
16.36,1.176888704,-0.101307005,-0.212155586
16.37,1.176856995,-0.101283729,-0.212163076
16.38,1.176945806,-0.101345085,-0.212174213
16.39,1.17706275,-0.101382211,-0.212225052
16.4,1.176929116,-0.10134802,-0.212297725
16.41,1.176824927,-0.101290762,-0.212340877
16.42,1.177098393,-0.101316251,-0.21233437
16.43,1.176971555,-0.10136342,-0.212304531
16.44,1.176831126,-0.101318322,-0.21229895
16.45,1.176862836,-0.10125532,-0.212315716
16.46,1.176957607,-0.101270758,-0.212307856
16.47,1.176864386,-0.101324588,-0.212306857
16.48,1.176856041,-0.101289749,-0.212290718
16.49,1.176949382,-0.101227418,-0.212226
16.5,1.176912665,-0.101294756,-0.212159689
16.51,1.176868916,-0.101383224,-0.212142363
16.52,1.176953077,-0.101298653,-0.212077898
16.53,1.176930785,-0.101280294,-0.212066735
16.54,1.176864386,-0.101299234,-0.212047349
16.55,1.176862359,-0.101243362,-0.21201935
16.56,1.176882744,-0.101237565,-0.212024577
16.57,1.176914096,-0.101356536,-0.212027428
16.58,1.176924109,-0.101316184,-0.212002901
16.59,1.176893592,-0.101218708,-0.211952317
16.6,1.176841378,-0.101280548,-0.211951562
16.61,1.176843524,-0.101403728,-0.211928779
16.62,1.176909685,-0.101287946,-0.211911214
16.63,1.176923156,-0.101264872,-0.211868365
16.64,1.176842928,-0.101323232,-0.211857505
16.65,1.176896572,-0.10137257,-0.211879353
16.66,1.176913619,-0.10135033,-0.21186069
16.67,1.176839828,-0.101284422,-0.211817837
16.68,1.176876783,-0.101346545,-0.211822901
16.69,1.177010059,-0.101372354,-0.21192896
16.7,1.17697835,-0.101334944,-0.211947929
16.71,1.176845908,-0.10130357,-0.211921048
16.72,1.17689836,-0.101093739,-0.211873488
16.73,1.176861167,-0.101258695,-0.211723515
16.74,1.176859498,-0.101257987,-0.211586873
16.75,1.176868439,-0.101294592,-0.211444622
16.76,1.176947594,-0.101327509,-0.211325732
16.77,1.176869988,-0.10125576,-0.21128346
16.78,1.176802039,-0.10133373,-0.211231062
16.79,1.176944852,-0.10136161,-0.211122111
16.8,1.177008629,-0.101381004,-0.211059906
16.81,1.176971793,-0.101439044,-0.211050763
16.82,1.176852465,-0.10143356,-0.21107698
16.83,1.176822901,-0.101333961,-0.211221908
16.84,1.176972866,-0.101278283,-0.211315448
16.85,1.176982284,-0.101331443,-0.211396267
16.86,1.176926255,-0.101377748,-0.21149871
16.87,1.176824808,-0.101392165,-0.211520251
16.88,1.176896691,-0.101329401,-0.211531079
16.89,1.176974058,-0.101436734,-0.211607001
16.9,1.176928282,-0.101491578,-0.211643274
16.91,1.176916957,-0.101386487,-0.211649293
16.92,1.176973104,-0.101338707,-0.211718548
16.93,1.17687428,-0.101389773,-0.211744447
16.94,1.176890373,-0.101453185,-0.211785264
16.95,1.176905751,-0.101409502,-0.211804504
16.96,1.176915407,-0.101264507,-0.211768461
16.97,1.176871181,-0.10110908,-0.211702852
16.98,1.176824093,-0.10108348,-0.211631299
16.99,1.17679739,-0.101179853,-0.211476516
17,1.176781297,-0.101259872,-0.211355532
17.01,1.176805019,-0.101235658,-0.211249277
17.02,1.176777363,-0.101297699,-0.210956529
17.03,1.176740527,-0.101288602,-0.210705457
17.04,1.176752925,-0.101309612,-0.210450731
17.05,1.176757097,-0.101334393,-0.21024203
17.06,1.176782846,-0.101328425,-0.210079662
17.07,1.176795483,-0.101346999,-0.209968814
17.08,1.176867247,-0.101339079,-0.20989012
17.09,1.176854372,-0.101364613,-0.209816152
17.1,1.176720381,-0.101329081,-0.209720417
17.11,1.176761866,-0.101354532,-0.20962484
17.12,1.176683068,-0.101554416,-0.209528558
17.13,1.176705122,-0.101495028,-0.209412264
17.14,1.176745653,-0.101395406,-0.209397144
17.15,1.176732898,-0.101368301,-0.209444677
17.16,1.176826119,-0.101367213,-0.209495695
17.17,1.176861882,-0.101326495,-0.209517294
17.18,1.176845193,-0.101245947,-0.209490734
17.19,1.176758766,-0.101259112,-0.209466077
17.2,1.176787138,-0.101343088,-0.209463547
17.21,1.176830888,-0.101369739,-0.209468953
17.22,1.176795125,-0.101323232,-0.209588866
17.23,1.176766515,-0.10134317,-0.209736
17.24,1.176865697,-0.101384699,-0.209803482
17.25,1.176843047,-0.101366229,-0.209793698
17.26,1.176774025,-0.101307601,-0.209754511
17.27,1.176718831,-0.101308703,-0.20971558
17.28,1.176791787,-0.101378538,-0.209734493
17.29,1.17688632,-0.101372272,-0.209749319
17.3,1.176650405,-0.101469703,-0.209633564
17.31,1.176607728,-0.10146419,-0.209524238
17.32,1.176730752,-0.101418197,-0.209504981
17.33,1.176865101,-0.101386391,-0.209526396
17.34,1.176878929,-0.101345785,-0.20953898
17.35,1.176818609,-0.101296097,-0.209528903
17.36,1.176823974,-0.101323441,-0.209510842
17.37,1.176847935,-0.101322278,-0.209528181
17.38,1.176792622,-0.101337634,-0.209521047
17.39,1.176769257,-0.101343565,-0.209518486
17.4,1.176808476,-0.10133668,-0.209659221
17.41,1.176906228,-0.101292685,-0.209765423
17.42,1.176736116,-0.101425514,-0.209725403
17.43,1.176691294,-0.101449236,-0.209648195
17.44,1.176569581,-0.101545781,-0.209474814
17.45,1.176646948,-0.101579107,-0.209330648
17.46,1.176781416,-0.101558767,-0.20929517
17.47,1.176880598,-0.101388052,-0.209320023
17.48,1.176770568,-0.101344787,-0.209315865
17.49,1.176794529,-0.101359338,-0.209320116
17.5,1.17682457,-0.101317376,-0.209317233
17.51,1.176854968,-0.101273268,-0.209331316
17.52,1.176795125,-0.101316191,-0.209422925
17.53,1.176783919,-0.101383857,-0.209506744
17.54,1.176778316,-0.101366922,-0.20966155
17.55,1.176845312,-0.101272956,-0.209798362
17.56,1.176845908,-0.101272665,-0.209873874
17.57,1.176690578,-0.101384409,-0.209781586
17.58,1.176750541,-0.101426005,-0.209738788
17.59,1.176810145,-0.101330101,-0.209735559
17.6,1.176768541,-0.101278566,-0.209718302
17.61,1.176627636,-0.101581283,-0.209564732
17.62,1.17670536,-0.10151352,-0.209405394
17.63,1.176775336,-0.101363711,-0.209333421
17.64,1.176804662,-0.101335764,-0.209337443
17.65,1.176763296,-0.101397417,-0.209341671
17.66,1.176782846,-0.101381131,-0.209321629
17.67,1.17682755,-0.101357989,-0.209381469
17.68,1.176780343,-0.101439811,-0.209304752
17.69,1.176758409,-0.101466507,-0.209231529
17.7,1.176765561,-0.101389185,-0.209257106
17.71,1.176811457,-0.101315856,-0.209413694
17.72,1.176888227,-0.101311058,-0.209542139
17.73,1.176845193,-0.101309888,-0.209597388
17.74,1.17679131,-0.101270817,-0.209610957
17.75,1.176732898,-0.101292312,-0.209613091
17.76,1.176781416,-0.101323836,-0.209616462
17.77,1.176831365,-0.101375505,-0.20963188
17.78,1.176888108,-0.101364791,-0.209766637
17.79,1.176870823,-0.101342812,-0.209827848
17.8,1.176770687,-0.101354025,-0.209787408
17.81,1.176790357,-0.101331986,-0.20976928
17.82,1.176822186,-0.101345479,-0.209776166
17.83,1.17681241,-0.101362623,-0.209767204
17.84,1.176789522,-0.101350315,-0.20974646
17.85,1.176716566,-0.101499841,-0.209600657
17.86,1.176722884,-0.101489685,-0.20954305
17.87,1.176791906,-0.101400137,-0.209551807
